tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,target,features
tt35530918,movie,Muleque Té Doido 4 - Morreu Maria Preá,Muleque Té Doido 4 - Morreu Maria Preá,0,2023,\N,109.0,Comedy,8.4,73,1,"[73.0,0.0,2023.0,109.0]"
tt3642628,movie,Cowboy Drifter,Cowboy Drifter,0,2022,\N,104.0,Drama,5.7,87,0,"[87.0,0.0,2022.0,104.0]"
tt3663052,movie,The Race to Save the World,The Race to Save the World,0,2021,\N,102.0,Documentary,6.2,52,0,"[52.0,0.0,2021.0,102.0]"
tt38734489,movie,"Manhunt: the liar, the thief, the conman","Manhunt: the liar, the thief, the conman",0,2023,\N,67.0,Documentary,6.3,75,0,"[75.0,0.0,2023.0,67.0]"
tt3891720,movie,The Performance,The Performance,0,2023,\N,113.0,Drama,8.9,70,1,"[70.0,0.0,2023.0,113.0]"
tt3895984,movie,Manbaby,Manbaby,0,2022,\N,93.0,Comedy,6.4,74,0,"[74.0,0.0,2022.0,93.0]"
tt4200198,movie,Back in the No,Back in the No,0,2021,\N,102.0,Drama,4.9,56,0,"[56.0,0.0,2021.0,102.0]"
tt4511400,movie,Solomon,Solomon,0,2021,\N,92.27826086956522,Drama,5.3,56,0,"[56.0,0.0,2021.0,92.27826086956522]"
tt4828328,movie,The Seeds of Vandana Shiva,The Seeds of Vandana Shiva,0,2021,\N,82.0,Documentary,8.6,62,1,"[62.0,0.0,2021.0,82.0]"
tt4879258,movie,An Extremely Uncommon Set of Circumstances,An Extremely Uncommon Set of Circumstances,0,2021,\N,100.0,Comedy,8.5,50,1,"[50.0,0.0,2021.0,100.0]"
tt4971262,movie,Road King,Road King,0,2023,\N,100.0,Drama,9.2,85,1,"[85.0,0.0,2023.0,100.0]"
tt5033568,movie,Milonga,Milonga,0,2023,\N,106.0,Drama,7.3,64,0,"[64.0,0.0,2023.0,106.0]"
tt5123942,movie,River's End: California's Latest Water War,River's End: California's Latest Water War,0,2021,\N,81.0,Documentary,8.1,74,1,"[74.0,0.0,2021.0,81.0]"
tt5229896,movie,Eyes Upon Waking,Eyes Upon Waking,0,2022,\N,110.0,Drama,8.5,51,1,"[51.0,0.0,2022.0,110.0]"
tt5327828,movie,ScarfFace,Scarf Face,0,2021,\N,77.0,Documentary,4.8,64,0,"[64.0,0.0,2021.0,77.0]"
tt5355616,movie,Best Friends Genetically Modified,Best Friends Genetically Modified,0,2022,\N,92.27826086956522,Drama,2.5,59,0,"[59.0,0.0,2022.0,92.27826086956522]"
tt5574806,movie,Boblo Boats: A Detroit Ferry Tale,Boblo Boats: A Detroit Ferry Tale,0,2022,\N,79.0,Documentary,7.0,63,0,"[63.0,0.0,2022.0,79.0]"
tt5653722,movie,Silence of Smoke,Wo ba mei shuo de na jian shi,0,2023,\N,106.0,Drama,6.6,55,0,"[55.0,0.0,2023.0,106.0]"
tt5918432,movie,Ferguson Rises,Ferguson Rises,0,2021,\N,82.0,Documentary,8.1,62,1,"[62.0,0.0,2021.0,82.0]"
tt5943232,movie,Hey Kem Chho London,Hey Kem Chho London,0,2022,\N,124.0,Comedy,6.0,51,0,"[51.0,0.0,2022.0,124.0]"
tt5969070,movie,Samland,Samland,0,2021,\N,88.0,Drama,6.5,70,0,"[70.0,0.0,2021.0,88.0]"
tt6100508,movie,Alma,Alma,0,2021,\N,94.0,Drama,5.1,76,0,"[76.0,0.0,2021.0,94.0]"
tt6363696,movie,Rodantes,Rodantes,0,2021,\N,99.0,Drama,7.0,86,0,"[86.0,0.0,2021.0,99.0]"
tt6547944,movie,Lust for Gold: A Race Against Time,Lust for Gold: A Race Against Time,0,2021,\N,83.0,Documentary,5.5,72,0,"[72.0,0.0,2021.0,83.0]"
tt6636962,movie,Edén,Edén,0,2022,\N,90.0,Drama,5.2,56,0,"[56.0,0.0,2022.0,90.0]"
tt6714754,movie,The Monster Inside Me,The Monster Inside Me,0,2022,\N,147.0,Documentary,9.2,71,1,"[71.0,0.0,2022.0,147.0]"
tt6928462,movie,Travis Turner,Travis Turner,0,2021,\N,72.0,Drama,3.7,52,0,"[52.0,0.0,2021.0,72.0]"
tt7029534,movie,Things Don't Stay Fixed,Things Don't Stay Fixed,0,2021,\N,100.0,Drama,5.1,83,0,"[83.0,0.0,2021.0,100.0]"
tt7085158,movie,Past Shadows,Past Shadows,0,2021,\N,85.0,Drama,6.3,78,0,"[78.0,0.0,2021.0,85.0]"
tt7171422,movie,The Guest,La visita,0,2021,\N,78.0,Drama,6.5,86,0,"[86.0,0.0,2021.0,78.0]"
tt7176058,movie,More Than I Deserve,Yoter Mema Shemagia Li,0,2021,\N,82.0,Drama,7.0,65,0,"[65.0,0.0,2021.0,82.0]"
tt7196230,movie,The Wild One,The Wild One,0,2022,\N,94.0,Documentary,6.9,63,0,"[63.0,0.0,2022.0,94.0]"
tt7315826,movie,Yes I Am: The Ric Weiland Story,Yes I Am: The Ric Weiland Story,0,2021,\N,62.0,Documentary,8.5,68,1,"[68.0,0.0,2021.0,62.0]"
tt7325284,movie,When Nothing Else Matters,When Nothing Else Matters,0,2021,\N,92.27826086956522,Drama,5.3,83,0,"[83.0,0.0,2021.0,92.27826086956522]"
tt7401536,movie,The Take Out Move,The Take Out Move,0,2022,\N,74.0,Comedy,7.2,69,0,"[69.0,0.0,2022.0,74.0]"
tt7512876,movie,Three Brothers,Tres hermanos,0,2022,\N,86.0,Drama,7.2,62,0,"[62.0,0.0,2022.0,86.0]"
tt7513844,movie,A Nomad River,A Nomad River,0,2021,\N,69.0,Drama,7.1,54,0,"[54.0,0.0,2021.0,69.0]"
tt7517142,movie,Too Much Life,Too Much Life,0,2023,\N,90.0,Drama,6.9,61,0,"[61.0,0.0,2023.0,90.0]"
tt7684904,movie,A Parked Life,A Parked Life,0,2022,\N,76.0,Documentary,7.2,63,0,"[63.0,0.0,2022.0,76.0]"
tt7895844,movie,Come Find Me,Come Find Me,0,2021,\N,107.0,Drama,6.4,80,0,"[80.0,0.0,2021.0,107.0]"
tt7918266,movie,Bergeron Brothers: Wedding Videographers,Bergeron Brothers: Wedding Videographers,0,2021,\N,101.0,Comedy,6.2,62,0,"[62.0,0.0,2021.0,101.0]"
tt8075000,movie,After Antarctica,After Antarctica,0,2021,\N,105.0,Documentary,8.2,53,1,"[53.0,0.0,2021.0,105.0]"
tt8099318,movie,Elli Kelimelik Mektuplar,Elli Kelimelik Mektuplar,0,2021,\N,120.0,Drama,6.2,69,0,"[69.0,0.0,2021.0,120.0]"
tt8147518,movie,A Pinch of Luck,Uma Pitada de Sorte,0,2022,\N,93.0,Comedy,5.8,61,0,"[61.0,0.0,2022.0,93.0]"
tt8197330,movie,Damaged Goods,Damaged Goods,0,2021,\N,73.0,Drama,5.6,68,0,"[68.0,0.0,2021.0,73.0]"
tt8351254,movie,The Country Club,The Country Club,0,2023,\N,90.0,Comedy,5.5,52,0,"[52.0,0.0,2023.0,90.0]"
tt8361716,movie,Earthlings,Earthlings,0,2023,\N,79.0,Drama,6.9,83,0,"[83.0,0.0,2023.0,79.0]"
tt8459190,movie,Never Forget Tibet,Never Forget Tibet,0,2022,\N,94.0,Documentary,7.8,64,1,"[64.0,0.0,2022.0,94.0]"
tt8488856,movie,Her Name Is Chef,Her Name Is Chef,0,2021,\N,98.0,Documentary,6.4,62,0,"[62.0,0.0,2021.0,98.0]"
tt8811670,movie,The Library Boys,The Library Boys,0,2022,\N,87.0,Comedy,5.9,54,0,"[54.0,0.0,2022.0,87.0]"
tt8814390,movie,Amigas de Sorte,Amigas de Sorte,0,2021,\N,80.0,Comedy,5.9,52,0,"[52.0,0.0,2021.0,80.0]"
tt8906960,movie,Taking Venice,Taking Venice,0,2023,\N,98.0,Documentary,7.1,76,0,"[76.0,0.0,2023.0,98.0]"
tt8907586,movie,La tara,La tara,0,2022,\N,75.0,Documentary,4.8,78,0,"[78.0,0.0,2022.0,75.0]"
tt8998888,movie,The Devil's Drivers,The Devil's Drivers,0,2021,\N,90.0,Documentary,7.7,64,1,"[64.0,0.0,2021.0,90.0]"
tt9015962,movie,Borderlands,Borderlands,0,2021,\N,67.0,Documentary,8.0,71,1,"[71.0,0.0,2021.0,67.0]"
tt9029366,movie,12 Months,12 Months,0,2022,\N,95.0,Drama,6.7,59,0,"[59.0,0.0,2022.0,95.0]"
tt9124868,movie,Rollers,Rollers,0,2021,\N,92.27826086956522,Comedy,5.2,61,0,"[61.0,0.0,2021.0,92.27826086956522]"
tt9198898,movie,Much Ado,Much Ado,0,2022,\N,116.0,Drama,4.8,75,0,"[75.0,0.0,2022.0,116.0]"
tt9209388,movie,Companion,Sahela,0,2023,\N,93.0,Drama,6.7,66,0,"[66.0,0.0,2023.0,93.0]"
tt9244724,movie,It's Raining Women,It's Raining Women,0,2022,\N,86.0,Documentary,6.7,59,0,"[59.0,0.0,2022.0,86.0]"
tt9278312,movie,Spiral,Spiral,0,2021,\N,92.0,Drama,7.0,59,0,"[59.0,0.0,2021.0,92.0]"
tt9280556,movie,Milyon Dolarlik Afis,Milyon Dolarlik Afis,0,2022,\N,132.0,Documentary,8.9,77,1,"[77.0,0.0,2022.0,132.0]"
tt9309774,movie,The Starter Marriage,The Starter Marriage,0,2021,\N,96.0,Comedy,7.0,57,0,"[57.0,0.0,2021.0,96.0]"
tt9342916,movie,Sita on the Road,Sita on the Road,0,2021,\N,115.0,Drama,8.1,86,1,"[86.0,0.0,2021.0,115.0]"
tt9351788,movie,Art & Krimes by Krimes,Art & Krimes by Krimes,0,2021,\N,85.0,Documentary,7.7,72,1,"[72.0,0.0,2021.0,85.0]"
tt9361216,movie,Colombo,Colombo,0,2021,\N,90.0,Drama,7.5,65,0,"[65.0,0.0,2021.0,90.0]"
tt9408648,movie,Dear Molly,Dear Molly,0,2022,\N,91.0,Drama,6.5,50,0,"[50.0,0.0,2022.0,91.0]"
tt9413078,movie,Jaguar Man,Homem Onça,0,2021,\N,93.0,Drama,6.8,68,0,"[68.0,0.0,2021.0,93.0]"
tt9415966,movie,Just Girls,Just Girls,0,2021,\N,70.0,Documentary,6.2,90,0,"[90.0,0.0,2021.0,70.0]"
tt9431096,movie,Dulcineia,Dulcineia,0,2023,\N,88.0,Drama,4.1,50,0,"[50.0,0.0,2023.0,88.0]"
tt9435970,movie,Fries! The Movie,Fries! The Movie,0,2021,\N,83.0,Documentary,5.7,85,0,"[85.0,0.0,2021.0,83.0]"
tt9444800,movie,Crappy Mother's Day,Crappy Mother's Day,0,2021,\N,82.0,Comedy,4.7,85,0,"[85.0,0.0,2021.0,82.0]"
tt9466498,movie,Real Talk,Real Talk,0,2021,\N,98.0,Drama,6.3,74,0,"[74.0,0.0,2021.0,98.0]"
tt9565196,movie,A Place Called Home,A Place Called Home,0,2022,\N,103.0,Drama,7.0,88,0,"[88.0,0.0,2022.0,103.0]"
tt9583840,movie,The Young Arsonists,The Young Arsonists,0,2022,\N,97.0,Drama,5.7,80,0,"[80.0,0.0,2022.0,97.0]"
tt9602716,movie,Fatally Flawless,Fatally Flawless,0,2022,\N,110.0,Drama,6.0,51,0,"[51.0,0.0,2022.0,110.0]"
tt9675374,movie,Two Dogs,Two Dogs,0,2021,\N,82.0,Drama,6.8,73,0,"[73.0,0.0,2021.0,82.0]"
tt9691348,movie,Jamraud,Jamraud,0,2021,\N,140.0,Drama,8.6,80,1,"[80.0,0.0,2021.0,140.0]"
tt9774740,movie,Chasing Whiskey,Chasing Whiskey,0,2021,\N,92.27826086956522,Documentary,7.1,81,0,"[81.0,0.0,2021.0,92.27826086956522]"
tt9897230,movie,Smiling Georgia,Smiling Georgia,0,2023,\N,62.0,Documentary,7.3,61,0,"[61.0,0.0,2023.0,62.0]"
